Time,TMP_Data_Flow,CUR_Data_Flow,VLT_Data_Flow,TMP_External,TMP_Internal,CUR_Engine,CUR_Wings,VLT_Engine,VLT_Wings,Battery_Juice,Propulsion,Navigation,Power,Thermal,Communication,Safe_Mode
7:22,1.0,1.0,1.0,133,89.,4.7,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:23,1.0,1.0,1.0,133,89.,4.7,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:24,1.0,1.0,1.0,133,89.,4.8,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:25,1.0,1.0,1.0,134,89.,4.8,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:26,1.0,1.0,1.0,134,89.,4.8,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:27,1.0,1.0,1.0,134,89.,4.8,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:28,1.0,1.0,1.0,134,89.,4.9,5.0,17.,17.,37.,0.0,0.4,1.0,0.0,0.0,0.0
7:29,1.0,1.0,1.0,134,89.,4.9,5.0,17.,17.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:30,1.0,1.0,1.0,134,89.,4.9,5.0,17.,17.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:31,1.0,1.0,1.0,134,89.,5.0,5.0,17.,17.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:32,1.0,1.0,1.0,134,89.,5.0,5.0,17.,17.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:33,1.0,1.0,1.0,135,89.,5.0,5.0,17.,17.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:34,1.0,1.0,1.0,135,89.,5.0,5.0,16.,16.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:35,1.0,1.0,1.0,135,88.,5.1,5.0,16.,16.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:36,1.0,1.0,1.0,135,88.,5.1,5.0,16.,16.,37.,0.0,0.5,1.0,0.0,0.0,0.0
7:37,1.0,1.0,1.0,135,88.,5.1,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:38,1.0,1.0,1.0,135,88.,5.2,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:39,1.0,1.0,1.0,135,88.,5.2,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:40,1.0,1.0,1.0,136,88.,5.2,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:41,1.0,1.0,1.0,136,88.,5.2,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:42,1.0,1.0,1.0,136,88.,5.3,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:43,1.0,1.0,1.0,136,88.,5.3,5.0,16.,16.,37.,0.0,0.6,1.0,0.0,0.0,0.0
7:44,1.0,1.0,1.0,136,88.,5.3,5.0,16.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:45,1.0,1.0,1.0,136,88.,5.3,5.0,16.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:46,1.0,1.0,1.0,136,88.,5.4,5.0,15.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:47,1.0,1.0,1.0,137,88.,5.4,5.0,15.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:48,1.0,1.0,1.0,137,88.,5.4,5.0,15.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:49,1.0,1.0,1.0,137,88.,5.5,5.0,15.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:50,1.0,1.0,1.0,137,88.,5.5,5.0,15.,16.,37.,0.0,0.7,1.0,0.0,0.0,0.0
7:51,1.0,1.0,1.0,137,88.,5.5,5.0,15.,16.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:52,1.0,1.0,1.0,137,88.,5.5,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:53,1.0,1.0,1.0,137,88.,5.6,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:54,1.0,1.0,1.0,137,88.,5.6,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:55,1.0,1.0,1.0,138,88.,5.6,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:56,1.0,1.0,1.0,138,88.,5.6,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:57,1.0,1.0,1.0,138,88.,5.7,5.0,15.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:58,1.0,1.0,1.0,138,88.,5.7,5.0,14.,15.,37.,0.0,0.8,1.0,0.0,0.0,0.0
7:59,1.0,1.0,1.0,138,88.,5.7,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:00,1.0,1.0,1.0,138,88.,5.8,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:01,1.0,1.0,1.0,138,88.,5.8,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:02,1.0,1.0,1.0,139,88.,5.8,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:03,1.0,1.0,1.0,139,88.,5.8,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:04,1.0,1.0,1.0,139,88.,5.9,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:05,1.0,1.0,1.0,139,88.,5.9,5.0,14.,15.,37.,0.0,0.9,1.0,0.0,0.0,0.0
8:06,1.0,1.0,1.0,139,88.,5.9,5.0,14.,15.,37.,0.0,1.0,1.0,0.0,0.0,0.0
8:07,1.0,1.0,1.0,139,88.,5.9,5.0,14.,15.,37.,0.0,1.0,1.0,0.0,0.0,0.0
8:08,1.0,1.0,1.0,139,88.,6.0,5.0,14.,15.,37.,0.0,1.0,1.0,0.0,0.0,0.0
8:09,1.0,1.0,1.0,140,88.,6.0,5.0,14.,15.,37.,0.0,1.0,1.0,0.0,0.0,0.0
8:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
8:39,0.0,1.0,1.0,0.0,0.0,6.0,5.0,14.,15.,37.,0.0,1.0,1.0,1.0,1.0,1.0
8:40,1.0,1.0,1.0,140,88.,6.0,5.0,14.,15.,37.,0.0,1.0,1.0,0.0,1.0,0.0
8:41,1.0,1.0,1.0,140,88.,5.9,4.9,14.,14.,37.,0.0,1.0,1.0,0.0,0.9,0.0
8:42,1.0,1.0,1.0,140,88.,5.8,4.8,14.,14.,37.,0.0,1.0,1.0,0.0,0.8,0.0
8:43,1.0,1.0,1.0,140,88.,5.7,4.7,14.,14.,37.,0.0,1.0,1.0,0.0,0.7,0.0
8:44,1.0,1.0,1.0,140,88.,5.6,4.6,14.,14.,37.,0.0,1.0,1.0,0.0,0.6,0.0
8:45,1.0,1.0,1.0,140,88.,5.5,4.5,14.,14.,37.,0.0,1.0,1.0,0.0,0.5,0.0
8:46,1.0,1.0,1.0,140,88.,5.4,4.4,14.,14.,37.,0.0,1.0,1.0,0.0,0.4,0.0
8:47,1.0,1.0,1.0,140,88.,5.3,4.3,14.,14.,37.,0.0,1.0,1.0,0.0,0.3,0.0
8:48,1.0,1.0,1.0,140,88.,5.2,4.2,14.,14.,37.,0.0,1.0,1.0,0.0,0.2,0.0
8:49,1.0,1.0,1.0,140,88.,5.1,4.1,14.,14.,37.,0.0,1.0,1.0,0.0,0.1,0.0
8:50,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,37.,0.0,1.0,1.0,0.0,0.0,0.0
8:51,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,36.,0.0,1.0,1.0,0.0,0.0,0.0
8:52,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,36.,0.0,0.9,1.1,0.0,0.0,0.0
8:53,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,36.,0.0,0.9,1.1,0.0,0.0,0.0
8:54,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,35.,0.0,0.8,1.2,0.0,0.0,0.0
8:55,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,35.,0.0,0.8,1.2,0.0,0.0,0.0
8:56,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,35.,0.0,0.8,1.3,0.0,0.0,0.0
8:57,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,35.,0.0,0.7,1.3,0.0,0.0,0.0
8:58,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,34.,0.0,0.7,1.3,0.0,0.0,0.0
8:59,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,34.,0.0,0.6,1.4,0.0,0.0,0.0
9:00,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,34.,0.0,0.6,1.4,0.0,0.0,0.0
9:01,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,33.,0.0,0.5,1.5,0.0,0.0,0.0
9:02,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,33.,0.0,0.5,1.5,0.0,0.0,0.0
9:03,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,33.,0.0,0.5,1.5,0.0,0.0,0.0
9:04,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,32.,0.0,0.4,1.6,0.0,0.0,0.0
9:05,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,32.,0.0,0.4,1.6,0.0,0.0,0.0
9:06,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,32.,0.0,0.3,1.7,0.0,0.0,0.0
9:07,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,32.,0.0,0.3,1.7,0.0,0.0,0.0
9:08,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,31.,0.0,0.3,1.8,0.0,0.0,0.0
9:09,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,31.,0.0,0.2,1.8,0.0,0.0,0.0
9:10,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,31.,0.0,0.2,1.8,0.0,0.0,0.0
9:11,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,30.,0.0,0.1,1.9,0.0,0.0,0.0
9:12,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,30.,0.0,0.1,1.9,0.0,0.0,0.0
9:13,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,30.,0.0,0.0,2.0,0.0,0.0,0.0
9:14,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,30.,0.0,0.0,2.0,0.0,0.0,2.0
9:15,1.0,1.0,1.0,140,88.,5.0,4.0,15.,14.,29.,0.0,0.0,2.0,0.0,0.0,2.0
9:16,1.0,1.0,1.0,140,88.,4.9,4.0,15.,14.,29.,0.0,0.1,2.0,0.0,0.0,2.0
9:17,1.0,1.0,1.0,141,88.,4.9,4.0,15.,14.,29.,0.0,0.1,2.0,0.0,0.0,2.0
9:18,1.0,1.0,1.0,141,88.,4.9,4.0,15.,14.,28.,0.0,0.1,2.0,0.0,0.0,2.0
9:19,1.0,1.0,1.0,141,88.,4.8,4.0,15.,14.,28.,0.0,0.2,2.0,0.0,0.0,2.0
9:20,1.0,1.0,1.0,141,88.,4.8,4.0,15.,14.,28.,0.0,0.2,2.0,0.0,0.0,2.0
9:21,1.0,1.0,1.0,142,88.,4.8,4.0,15.,14.,27.,0.0,0.2,2.0,0.0,0.0,2.0
9:22,1.0,1.0,1.0,142,88.,4.7,4.0,15.,14.,27.,0.0,0.3,2.0,0.0,0.0,2.0
9:23,1.0,1.0,1.0,142,88.,4.7,4.0,15.,14.,27.,0.0,0.3,2.0,0.0,0.0,2.0
9:24,1.0,1.0,1.0,143,88.,4.7,4.0,15.,14.,26.,0.0,0.3,2.0,0.0,0.0,2.0
9:25,1.0,1.0,1.0,143,88.,4.6,4.0,15.,14.,26.,0.0,0.4,2.0,0.0,0.0,2.0
9:26,1.0,1.0,1.0,143,88.,4.6,4.0,15.,14.,26.,0.0,0.4,2.0,0.0,0.0,2.0
9:27,1.0,1.0,1.0,144,88.,4.6,4.0,15.,14.,25.,0.0,0.4,2.0,0.0,0.0,2.0
9:28,1.0,1.0,1.0,144,88.,4.5,4.0,15.,14.,25.,0.0,0.5,2.0,0.0,0.0,2.0
9:29,1.0,1.0,1.0,144,88.,4.5,4.0,15.,14.,25.,0.0,0.5,2.0,0.0,0.0,2.0
9:30,1.0,1.0,1.0,145,88.,4.5,4.0,15.,14.,24.,0.0,0.5,2.0,0.0,0.0,2.0
9:31,1.0,1.0,1.0,145,88.,4.5,4.0,15.,14.,24.,0.0,0.5,2.0,0.0,0.0,2.0
9:32,1.0,1.0,1.0,145,88.,4.4,4.0,15.,14.,24.,0.0,0.6,2.0,0.0,0.0,2.0
9:33,1.0,1.0,1.0,146,88.,4.4,4.0,15.,14.,23.,0.0,0.6,2.0,0.0,0.0,2.0
9:34,1.0,1.0,1.0,146,88.,4.4,4.0,15.,14.,23.,0.0,0.6,2.0,0.0,0.0,2.0
9:35,1.0,1.0,1.0,146,88.,4.3,4.0,15.,14.,23.,0.0,0.7,2.0,0.0,0.0,2.0
9:36,1.0,1.0,1.0,147,88.,4.3,4.0,15.,14.,22.,0.0,0.7,2.0,0.0,0.0,2.0
9:37,1.0,1.0,1.0,147,88.,4.3,4.0,15.,14.,22.,0.0,0.7,2.0,0.0,0.0,2.0
9:38,1.0,1.0,1.0,147,88.,4.2,4.0,15.,14.,22.,0.0,0.8,2.0,0.0,0.0,2.0
9:39,1.0,1.0,1.0,148,88.,4.2,4.0,15.,14.,21.,0.0,0.8,2.0,0.0,0.0,2.0
9:40,1.0,1.0,1.0,148,88.,4.2,4.0,15.,14.,21.,0.0,0.8,2.0,0.0,0.0,2.0
9:41,1.0,1.0,1.0,148,88.,4.1,4.0,15.,14.,21.,0.0,0.9,2.0,0.0,0.0,2.0
9:42,1.0,1.0,1.0,149,88.,4.1,4.0,15.,14.,21.,0.0,0.9,2.0,0.0,0.0,2.0
9:43,1.0,1.0,1.0,149,88.,4.1,4.0,15.,14.,20.,0.0,0.9,2.0,0.0,0.0,2.0
9:44,1.0,1.0,1.0,149,89.,4.0,4.0,15.,14.,20.,0.0,1.0,2.0,0.0,0.0,2.0
9:45,1.0,1.0,1.0,150,89.,4.0,4.0,15.,14.,20.,0.0,1.0,2.0,0.0,0.0,2.0
9:46,1.0,1.0,1.0,150,89.,4.0,4.0,15.,14.,19.,0.0,1.0,2.0,0.0,0.0,2.0
9:47,1.0,1.0,1.0,150,89.,4.0,4.0,15.,14.,19.,0.0,1.0,2.0,0.0,0.0,2.0
9:48,1.0,1.0,1.0,150,89.,3.9,3.9,15.,14.,19.,0.0,1.0,2.0,0.0,0.0,2.0
9:49,1.0,1.0,1.0,150,89.,3.9,3.9,15.,14.,19.,0.0,1.0,2.0,0.0,0.0,2.0
9:50,1.0,1.0,1.0,150,89.,3.9,3.9,15.,14.,18.,0.0,1.0,2.0,0.0,0.0,2.0
9:51,1.0,1.0,1.0,150,89.,3.9,3.9,15.,14.,18.,0.0,1.0,2.0,0.0,0.0,2.0
9:52,1.0,1.0,1.0,150,89.,3.8,3.8,15.,14.,18.,0.0,1.0,2.0,0.0,0.0,2.0
9:53,1.0,1.0,1.0,150,89.,3.8,3.8,15.,14.,18.,0.0,1.0,2.0,0.0,0.0,2.0
9:54,1.0,1.0,1.0,151,89.,3.8,3.8,15.,14.,18.,0.0,1.0,2.0,0.0,0.0,2.0
9:55,1.0,1.0,1.0,151,89.,3.8,3.8,15.,14.,17.,0.0,1.0,2.0,0.0,0.0,2.0
9:56,1.0,1.0,1.0,151,89.,3.8,3.8,15.,14.,17.,0.0,1.0,2.0,0.0,0.0,2.0
9:57,1.0,1.0,1.0,151,89.,3.7,3.7,15.,14.,17.,0.0,1.0,2.0,0.0,0.0,2.0
9:58,1.0,1.0,1.0,151,89.,3.7,3.7,15.,14.,17.,0.0,1.0,2.0,0.0,0.0,2.0
9:59,1.0,1.0,1.0,151,89.,3.7,3.7,15.,14.,17.,0.0,1.0,2.0,0.0,0.0,2.0
10:00,1.0,1.0,1.0,151,89.,3.7,3.7,16.,14.,16.,0.0,1.0,2.0,0.0,0.0,2.0
10:01,1.0,1.0,1.0,151,89.,3.7,3.7,16.,14.,16.,0.0,1.0,2.0,0.0,0.0,2.0
10:02,1.0,1.0,1.0,151,89.,3.6,3.6,16.,14.,16.,0.0,1.0,2.0,0.0,0.0,2.0
10:03,1.0,1.0,1.0,152,89.,3.6,3.6,16.,14.,16.,0.0,1.0,2.0,0.0,0.0,2.0
10:04,1.0,1.0,1.0,152,89.,3.6,3.6,16.,14.,15.,0.0,1.0,2.0,0.0,0.0,2.0
10:05,1.0,1.0,1.0,152,89.,3.6,3.6,16.,14.,15.,0.0,1.0,2.0,0.0,0.0,2.0
10:06,1.0,1.0,1.0,152,89.,3.5,3.5,16.,14.,15.,0.0,1.0,2.0,0.0,0.0,2.0
10:07,1.0,1.0,1.0,152,89.,3.5,3.5,16.,15.,15.,0.0,1.0,2.0,0.0,0.0,2.0
10:08,1.0,1.0,1.0,152,89.,3.5,3.5,16.,15.,15.,0.0,1.0,2.0,0.0,0.0,2.0
10:09,1.0,1.0,1.0,152,89.,3.5,3.5,16.,15.,14.,0.0,1.0,2.0,0.0,0.0,2.0
10:10,1.0,1.0,1.0,152,89.,3.5,3.5,16.,15.,14.,0.0,1.0,2.0,0.0,0.0,2.0
10:11,1.0,1.0,1.0,152,89.,3.4,3.4,16.,15.,14.,0.0,1.0,2.0,0.0,0.0,2.0
10:12,1.0,1.0,1.0,152,89.,3.4,3.4,16.,15.,14.,0.0,1.0,2.0,0.0,0.0,2.0
10:13,1.0,1.0,1.0,153,89.,3.4,3.4,16.,15.,13.,0.0,1.0,2.0,0.0,0.0,2.0
10:14,1.0,1.0,1.0,153,89.,3.4,3.4,16.,15.,13.,0.0,1.0,2.0,0.0,0.0,2.0
10:15,1.0,1.0,1.0,153,89.,3.3,3.3,17.,15.,13.,0.0,1.0,2.0,0.0,0.0,2.0
10:16,1.0,1.0,1.0,153,89.,3.3,3.3,17.,15.,13.,0.0,1.0,2.0,0.0,0.0,2.0
10:17,1.0,1.0,1.0,153,89.,3.3,3.3,17.,15.,13.,0.0,1.0,2.0,0.0,0.0,2.0
10:18,1.0,1.0,1.0,153,89.,3.3,3.3,17.,15.,12.,0.0,1.0,2.0,0.0,0.0,2.0
10:19,1.0,1.0,1.0,153,89.,3.3,3.3,17.,15.,12.,0.0,1.0,2.0,0.0,0.0,2.0
10:20,1.0,1.0,1.0,153,89.,3.2,3.2,17.,15.,12.,0.0,1.0,2.0,0.0,0.0,2.0
10:21,1.0,1.0,1.0,153,89.,3.2,3.2,17.,15.,12.,0.0,1.0,2.0,0.0,0.0,2.0
10:22,1.0,1.0,1.0,154,89.,3.2,3.2,17.,15.,12.,0.0,1.0,2.0,0.0,0.0,2.0
10:23,1.0,1.0,1.0,154,89.,3.2,3.2,17.,15.,11.,0.0,1.0,2.0,0.0,0.0,2.0
10:24,1.0,1.0,1.0,154,89.,3.2,3.2,17.,15.,11.,0.0,1.0,2.0,0.0,0.0,2.0
10:25,1.0,1.0,1.0,154,89.,3.1,3.1,17.,15.,11.,0.0,1.0,2.0,0.0,0.0,2.0
10:26,1.0,1.0,1.0,154,89.,3.1,3.1,17.,15.,11.,0.0,1.0,2.0,0.0,0.0,2.0
10:27,1.0,1.0,1.0,154,89.,3.1,3.1,17.,15.,10.,0.0,1.0,2.0,0.0,0.0,2.0
10:28,1.0,1.0,1.0,154,89.,3.1,3.1,17.,15.,10.,0.0,1.0,2.0,0.0,0.0,2.0
10:29,1.0,1.0,1.0,154,89.,3.0,3.0,17.,15.,10.,0.0,1.0,2.0,0.0,0.0,2.0
10:30,1.0,1.0,1.0,154,89.,3.0,3.0,17.,16.,10.,0.0,1.0,2.0,0.0,0.0,2.0
10:31,1.0,1.0,1.0,155,89.,3.0,3.0,18.,16.,10.,0.0,1.0,2.0,0.0,0.0,2.0
10:32,1.0,1.0,1.0,155,89.,3.0,3.0,17.,15.,9.9,0.0,1.0,2.0,0.0,0.0,2.0
10:33,1.0,1.0,1.0,155,89.,3.0,3.0,17.,15.,9.8,0.0,1.0,2.0,0.0,0.0,2.0
10:34,1.0,1.0,1.0,155,89.,3.0,2.9,17.,15.,9.7,0.1,1.1,2.0,0.0,0.0,2.0
10:35,1.0,1.0,1.0,155,89.,3.0,2.9,17.,15.,9.6,0.1,1.1,2.0,0.0,0.0,2.0
10:36,1.0,1.0,1.0,155,89.,3.0,2.9,17.,15.,9.5,0.1,1.1,2.0,0.0,0.0,2.0
10:37,1.0,1.0,1.0,156,89.,3.0,2.9,17.,15.,9.4,0.1,1.1,2.0,0.0,0.0,2.0
10:38,1.0,1.0,1.0,156,89.,3.0,2.9,17.,15.,9.4,0.1,1.1,2.0,0.0,0.0,2.0
10:39,1.0,1.0,1.0,156,89.,3.0,2.9,17.,15.,9.3,0.1,1.1,2.0,0.0,0.0,2.0
10:40,1.0,1.0,1.0,156,89.,3.0,2.8,17.,15.,9.2,0.2,1.2,2.0,0.0,0.0,2.0
10:41,1.0,1.0,1.0,156,89.,3.0,2.8,17.,14.,9.1,0.2,1.2,2.0,0.0,0.0,2.0
10:42,1.0,1.0,1.0,157,89.,3.0,2.8,17.,14.,9.0,0.2,1.2,2.0,0.0,0.0,2.0
10:43,1.0,1.0,1.0,157,89.,3.0,2.8,16.,14.,8.9,0.2,1.2,2.0,0.0,0.0,2.0
10:44,1.0,1.0,1.0,157,89.,3.0,2.8,16.,14.,8.8,0.2,1.2,2.0,0.0,0.0,2.0
10:45,1.0,1.0,1.0,157,89.,3.0,2.7,16.,14.,8.7,0.3,1.3,2.0,0.0,0.0,2.0
10:46,1.0,1.0,1.0,157,89.,3.0,2.7,16.,14.,8.6,0.3,1.3,2.0,0.0,0.0,2.0
10:47,1.0,1.0,1.0,158,89.,3.0,2.7,16.,14.,8.5,0.3,1.3,2.0,0.0,0.0,2.0
10:48,1.0,1.0,1.0,158,89.,3.0,2.7,16.,14.,8.4,0.3,1.3,2.0,0.0,0.0,2.0
10:49,1.0,1.0,1.0,158,89.,3.0,2.7,16.,14.,8.3,0.3,1.3,2.0,0.0,0.0,2.0
10:50,1.0,1.0,1.0,158,89.,3.0,2.6,16.,13.,8.2,0.4,1.4,2.0,0.0,0.0,2.0
10:51,1.0,1.0,1.0,158,89.,3.0,2.6,16.,13.,8.1,0.4,1.4,2.0,0.0,0.0,2.0
10:52,1.0,1.0,1.0,158,89.,3.0,2.6,16.,13.,8.1,0.4,1.4,2.0,0.0,0.0,2.0
10:53,1.0,1.0,1.0,159,89.,3.0,2.6,16.,13.,8.0,0.4,1.4,2.0,0.0,0.0,2.0
10:54,1.0,1.0,1.0,159,89.,3.0,2.6,15.,13.,7.9,0.4,1.4,2.0,0.0,0.0,2.0
10:55,1.0,1.0,1.0,159,89.,3.0,2.6,15.,13.,7.8,0.4,1.4,2.0,0.0,0.0,2.0
10:56,1.0,1.0,1.0,159,89.,3.0,2.5,15.,13.,7.7,0.5,1.5,2.0,0.0,0.0,2.0
10:57,1.0,1.0,1.0,159,89.,3.0,2.5,15.,13.,7.6,0.5,1.5,2.0,0.0,0.0,2.0
10:58,1.0,1.0,1.0,160,89.,3.0,2.5,15.,13.,7.5,0.5,1.5,2.0,0.0,0.0,2.0
10:59,1.0,1.0,1.0,160,89.,3.0,2.5,15.,12.,7.4,0.5,1.5,2.0,0.0,0.0,2.0
11:00,1.0,1.0,1.0,160,89.,3.0,2.5,15.,12.,7.3,0.5,1.5,2.0,0.0,0.0,2.0
11:01,1.0,1.0,1.0,160,89.,3.0,2.4,15.,12.,7.2,0.6,1.6,2.0,0.0,0.0,2.0
